FileName,PCPResult,PCPScore,PCPActual,MCSResult,MCSScore,MCSActual,FSTResult,FSTScore,FSTActual,ChanceResult
1066136_BertConvy.txt,0,0.533333333333,0.444444444444,1,0.628623181138,0.628623181138,0,0.814756444816,0.722397377938,0
1067746_StillNotGettingAny.txt,0,0.632653061224,0.587878787879,1,0.699388177502,0.699388177502,0,0.86777567058,0.831531685834,0
1067891_AHardDaysNightsong.txt,0,0.674074074074,0.527777777778,0,0.707883504004,0.632978160722,0,0.866367613922,0.816884194838,0
1067911_CentreCollege.txt,0,1.01388888889,0.425,0,0.663841199483,0.541452538024,0,0.893315923642,0.788796231772,0
1067915_EscapeFromAtlantis.txt,0,1.04761904762,0.880952380952,0,0.650635010901,0.569304353434,0,0.910614906887,0.865258341735,0
1068310_RingOfHonor.txt,0,0.681481481481,0.625,1,0.720451293867,0.720451293867,0,0.873375043141,0.781362222886,0
1068849_LeimertParkLosAngelesCalifornia.txt,0,0.4,0.366666666667,0,0.690354695575,0.643093448495,0,0.823185700061,0.745392456929,0
106925_JonesboroArkansas.txt,0,1.11594202899,0.477124183007,0,0.700298767097,0.634989917584,0,0.903936419071,0.735097159429,0
106928_AlmaArkansas.txt,0,0.808080808081,0.382352941176,0,0.672345104335,0.37115437606,0,0.896990081196,0.858464030052,1
1069328_GoodNewsWeek.txt,0,0.69696969697,0.373456790123,0,0.646240217627,0.632494156614,0,0.858458617323,0.762542991643,0
106936_VanBurenArkansas.txt,0,0.987654320988,0.75,1,0.77690644386,0.77690644386,0,0.933550589274,0.891609306967,0
106968_ConwayArkansas.txt,0,0.782608695652,0.620689655172,0,0.74105481817,0.703508341459,0,0.897168590977,0.840200842966,0
1070063_Unitalbum.txt,0,1.04545454545,0.773333333333,0,0.557600272003,0.369287462009,0,0.946130079839,0.898323648611,0
1070081_AstrosatelliteTv.txt,0,1.24358974359,1.1,0,0.783198080514,0.748352201992,0,0.861524929793,0.802555601935,0
1070084_JeanDieudonn.txt,0,0.48401826484,0.400900900901,0,0.632907256777,0.57410043204,0,0.864591696092,0.746939737963,0
1070086_HermitageCastle.txt,0,1.88888888889,0.333333333333,0,0.559953703704,0.415164178913,0,1.0,0.843614046574,0
1070476_GrammarChecker.txt,0,0.735294117647,0.333333333333,0,0.670388514505,0.464597978203,0,0.894001766694,0.802318615733,0
1070488_RoyWilkins.txt,0,0.814814814815,0.723577235772,0,0.636466367933,0.558015637113,0,0.85804530388,0.761143907877,0
1071029_GlenbrookNewSouthWales.txt,0,1.11666666667,0.403225806452,0,0.619892024435,0.595642506214,0,0.900872261116,0.795764967078,0
1071050_31stUnitedStatesCongress.txt,1,1.33333333333,1.33333333333,1,0.722992375612,0.722992375612,0,0.8761208577,0.841854380858,0
1071139_MightyJack.txt,0,0.948717948718,0.796296296296,0,0.573859958952,0.533110194227,0,1.0,0.948129332541,0
1071219_ShallWeDance2004Film.txt,0,1.1746031746,0.207729468599,1,0.68591390746,0.68591390746,0,0.981587301587,0.834387805356,0
1071235_Chrismukkah.txt,0,1.37254901961,0.935897435897,0,0.632873424298,0.571273660005,0,0.906472299912,0.862639504745,0
1072105_Warmachine.txt,0,1.01282051282,0.698412698413,0,0.651989012557,0.343105135605,0,1.0,0.980952380952,0
1072273_Bathurst1000.txt,0,0.5,0.241025641026,0,0.565658029185,0.537581937316,0,0.893360607646,0.758389074351,0
107316_SearcyArkansas.txt,0,1.13333333333,0.846153846154,0,0.564332838103,0.469413956412,0,0.976388888889,0.891415289582,0
1073403_No14SquadronRaf.txt,0,0.405405405405,0.3359375,0,0.660387714163,0.655712359128,0,0.832116828236,0.770601361454,0
1073414_GreatMorava.txt,0,0.861111111111,0.688888888889,0,0.635574327627,0.623391097396,0,0.975699986288,0.922373508078,0
1073676_AnitaDesai.txt,0,0.606060606061,0.575757575758,0,0.240346888357,0.126845094399,0,0.906074586697,0.872980220364,0
107373_MokelumneHillCalifornia.txt,0,1.75,0.745614035088,0,0.646938429588,0.539999571115,0,0.976388888889,0.840176480068,0
107375_MurphysCalifornia.txt,0,1.1568627451,0.8125,0,0.618300188039,0.54447208708,0,0.844303152467,0.744771123938,0
107377_SanAndreasCalifornia.txt,0,1.12,0.891666666667,1,0.767129444486,0.767129444486,0,0.938526751027,0.898357995597,0
1074447_Burberry.txt,0,0.761904761905,0.666666666667,0,0.497020591418,0.320594132497,0,0.986111111111,0.820408761991,0
1074448_BeijingDialect.txt,0,1.51515151515,0.567567567568,0,0.536256504399,0.443317632101,0,0.97668997669,0.890915610771,0
1074464_WellTest.txt,0,0.901234567901,0.777777777778,0,0.567876761657,0.545351027337,0,0.959256429845,0.835776377199,0
1074750_ListOfCatholicConverts.txt,0,0.0770010131712,0.0473313192346,0,0.687917997405,0.231015632755,0,0.737390466397,0.635235069712,0
1075399_FreemasonryAndTheLatterDaySaintMovement.txt,0,0.857142857143,0.591836734694,0,0.638637294837,0.616819413951,0,0.798767770585,0.769561676606,0
1075401_MysticTowers.txt,0,1.21052631579,1.04166666667,0,0.624508659698,0.566917104743,0,0.943938721079,0.856947663631,0
1075422_IntelligenceInTheAmericanRevolutionaryWar.txt,0,0.858585858586,0.410256410256,0,0.677937541765,0.607090847372,0,0.851272175509,0.720503633308,0
1075586_BaronsDiBaccari.txt,0,0.567567567568,0.509803921569,1,0.702118686751,0.702118686751,0,0.827078019106,0.672093662476,0
1075974_EasternUniversity.txt,0,0.939393939394,0.736842105263,0,0.749741285038,0.436147918559,0,0.899749373434,0.832602339181,0
1076639_JanWong.txt,0,0.624242424242,0.393939393939,0,0.663727606439,0.537010637346,0,0.881538124674,0.822604052924,1
1076642_36Crazyfists.txt,0,0.939393939394,0.729166666667,1,0.572004991929,0.572004991929,0,0.899812721561,0.729710644785,1
1076662_WirelessSensorNetwork.txt,0,0.876543209877,0.172839506173,0,0.672016690572,0.492921366254,0,0.949181253529,0.769589481888,0
1077580_Apostrophe.txt,0,0.610169491525,0.552083333333,0,0.606309836582,0.589910726625,0,0.90588892354,0.79248070831,0
1078144_3rdCanadianParliament.txt,0,1.86666666667,1.04166666667,0,0.503667049085,0.378102291299,0,1.0,0.97619047619,0
1078149_KayleeFrye.txt,0,0.559322033898,0.497076023392,0,0.643449850621,0.588637225394,0,0.917248907113,0.819015576847,0
1078791_BlackAthena.txt,0,1.36904761905,0.684210526316,0,0.739184437451,0.558565688872,0,0.91897812948,0.821365164942,0
1078828_Dextropropoxyphene.txt,0,1.04761904762,0.752688172043,0,0.664680474136,0.515915698235,0,0.957677260309,0.944265236959,0
1079103_RealGoneTour.txt,0,0.733333333333,0.230769230769,0,0.278467652255,0.196279302626,0,0.923765432099,0.726600180243,0
1079111_Atlantic252.txt,0,0.19262295082,0.0994764397906,0,0.667507424459,0.622244060913,0,0.705605016895,0.659874175088,0
1079944_Peacekeeperfarscape.txt,0,0.985507246377,0.714285714286,0,0.702771484314,0.627723693133,0,0.938568580542,0.826060422355,0
1079951_AdaEverleigh.txt,0,1.33333333333,0.480392156863,0,0.475916782592,0.471533609951,0,0.966666666667,0.845529844733,0
108005_MorongoValleyCalifornia.txt,0,0.674418604651,0.572222222222,0,0.649228344277,0.578405126769,1,0.848340940148,0.848340940148,0
108009_NeedlesCalifornia.txt,0,0.959595959596,0.837398373984,1,0.761123335037,0.761123335037,0,0.917440964919,0.899888089273,0
108010_OntarioCalifornia.txt,0,0.975,0.586666666667,0,0.777519438673,0.564379503033,0,0.883046958405,0.848928849358,0
108013_RialtoCalifornia.txt,0,0.87962962963,0.592592592593,0,0.664003957238,0.560344116102,0,0.935808837091,0.829951224011,0
108014_RunningSpringsCalifornia.txt,0,0.948717948718,0.400843881857,0,0.648448221039,0.613829433967,0,0.920747590425,0.799611956406,0
108016_SanBernardinoCalifornia.txt,0,1.06349206349,0.577235772358,0,0.694378161437,0.655132484222,0,0.905966679525,0.79580162831,0
1080188_PoliceRiot.txt,0,0.704761904762,0.503401360544,0,0.670476507777,0.66445474882,0,0.845159855063,0.777384916915,0
